filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
lecole-01.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-savoir-faire-jeweler-techniques-cover-desktop.jpg,https://www.lecolevancleefarpels.com/me/en/savoir-faire/trying-out-jewelers-techniques-2-hrs-0,https://www.lecolevancleefarpels.com/me/en/trying-out-jewelers-techniques-course-me,L'ÉCOLE · the jeweller's bench,Things we'd take home,1,hero · official,the signature wide shot,Exact-course official L'ÉCOLE press photography; hands shaping wax at the jeweler's bench.,1860,1400,207181
lecole-02.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-savoir-faire-jeweler-techniques-carrousel-03.jpg,https://www.lecolevancleefarpels.com/me/en/savoir-faire/trying-out-jewelers-techniques-2-hrs-0,https://www.lecolevancleefarpels.com/me/en/trying-out-jewelers-techniques-course-me,L'ÉCOLE · the jeweller's bench,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-course official L'ÉCOLE press photography; participant using a jeweler's saw.,2000,1279,242025
lecole-03.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-savoir-faire-jeweler-techniques-carrousel-02.jpg,https://www.lecolevancleefarpels.com/me/en/savoir-faire/trying-out-jewelers-techniques-2-hrs-0,https://www.tripadvisor.com/Search?q=L'%C3%89COLE%20%C2%B7%20the%20jeweller's%20bench%20Dubai%20Mall,L'ÉCOLE · the jeweller's bench,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-course official L'ÉCOLE participant photography substituted for an unverifiable TripAdvisor discovery result; hands at a traditional bench.,2000,1279,226741
lecole-04.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-savoir-faire-jeweler-techniques-carrousel-01.jpg,https://www.lecolevancleefarpels.com/me/en/savoir-faire/trying-out-jewelers-techniques-2-hrs-0,https://www.instagram.com/explore/tags/lcolethejewellersbench,L'ÉCOLE · the jeweller's bench,Things we'd take home,4,carousel · candid,a different moment — ideally with a sense of scale,Exact-course official L'ÉCOLE participant photography substituted for inaccessible Instagram discovery; close view of polishing a metal setting.,2000,1279,202374
chipcarving-01.jpg,downloaded,https://tashkeel.org/volumes/default/Untitled-design-95-1.jpg,https://tashkeel.org/workshops/chip-carving-letters-and-patters-series,https://tashkeel.org/workshops/chip-carving-letters-and-patters-series,"Chip carving, three sessions",Things we'd take home,1,hero · official,the signature wide shot,Exact-workshop official Tashkeel image of finished letter and pattern panels; original-resolution asset.,1500,844,152543
chipcarving-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/1/14/Carvingknives.JPG,https://commons.wikimedia.org/wiki/File:Carvingknives.JPG,https://tashkeel.org/workshops/chip-carving-letters-and-patters-series,"Chip carving, three sessions",Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Contextually exact tool detail rather than the Tashkeel session: two carving knives; Wikimedia Commons CC BY-SA 2.5 by Kaiserb.,1552,820,264100
chipcarving-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/a/a0/ChipCarving.JPG,https://commons.wikimedia.org/wiki/File:ChipCarving.JPG,https://www.tripadvisor.com/Search?q=Chip%20carving%2C%20three%20sessions%20Tashkeel%2C%20Al%20Quoz,"Chip carving, three sessions",Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Contextually exact candid/action reference rather than the Tashkeel session: hands demonstrating chip carving; Wikimedia Commons CC BY-SA 3.0 by Jonathunder.,2000,1332,299284
limba-01.jpg,downloaded,https://limbaceramics.com/wp-content/uploads/2025/12/Header-Pottery-on-the-Wheel--scaled.webp,https://limbaceramics.com/pottery-on-the-wheel/,https://limbaceramics.com/pottery-on-the-wheel/,Pottery on the wheel,Things we'd take home,1,hero · official,the signature wide shot,Exact-class official Limba hero showing a freshly thrown pot on the wheel; center-cropped from the panoramic source to a flexible 16:9 composition.,1516,853,114091
limba-02.jpg,downloaded,https://limbaceramics.com/wp-content/uploads/2026/07/wheel-pottery.webp,https://limbaceramics.com/pottery-on-the-wheel/,https://limbaceramics.com/pottery-on-the-wheel/,Pottery on the wheel,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-class official Limba overhead process photograph of hands centering clay on the wheel.,1424,2000,270400
limba-03.jpg,downloaded,https://limbaceramics.com/wp-content/uploads/2026/07/pottery-on-wheel.webp,https://limbaceramics.com/pottery-on-the-wheel/,https://www.tripadvisor.com/Search?q=Pottery%20on%20the%20wheel%20Limba%20Studio%2C%20Al%20Quoz,Pottery on the wheel,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-class official Limba process photograph substituted for an unverifiable TripAdvisor result; a second participant's hands shaping a taller vessel.,1424,2000,298798
limba-04.jpg,downloaded,https://limbaceramics.com/wp-content/uploads/2025/07/limba-Home-7.webp,https://limbaceramics.com/pottery-on-the-wheel/,https://www.instagram.com/explore/tags/potteryonthewheel,Pottery on the wheel,Things we'd take home,4,carousel · candid,a different moment — ideally with a sense of scale,Official Limba studio candid substituted for inaccessible Instagram discovery; instructor and participant work together at a wheel.,1200,742,119623
slab-01.jpg,downloaded,https://avatars.mds.yandex.net/get-altay/14296560/2a00000194608714eed5756657b10fb22e04/orig,https://maps.yango.com/en-ae/org/slab_ceramics_pottery_studio/190944360762/,https://slabceramics.ae/class/wheel-throwing/,Slab · wheel throwing,Things we'd take home,1,hero · official,the signature wide shot,Exact Slab Ceramics Dubai listing photo; close landscape view of hands trimming a wheel-thrown pot. The official class site was unavailable.,2000,1333,238571
slab-02.jpg,downloaded,https://avatars.mds.yandex.net/get-altay/14731058/2a00000194611a516702cbab9def4504cbb9/orig,https://maps.yango.com/en-ae/org/slab_ceramics_pottery_studio/190944360762/,https://slabceramics.ae/class/wheel-throwing/,Slab · wheel throwing,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact Slab Ceramics Dubai listing photo showing the working studio and its pottery tools; official site was unavailable.,2000,1333,402572
slab-03.jpg,downloaded,https://avatars.mds.yandex.net/get-altay/13947802/2a000001946087156883c65aea2c7fab9bac/orig,https://maps.yango.com/en-ae/org/slab_ceramics_pottery_studio/190944360762/,https://www.tripadvisor.com/Search?q=Slab%20%C2%B7%20wheel%20throwing%20Al%20Quoz,Slab · wheel throwing,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact Slab Ceramics Dubai visitor/listing candid substituted for an unverifiable TripAdvisor result; hands trimming clay at the wheel.,1024,682,79506
mirzam-01.jpg,downloaded,https://mirzam.com/cdn/shop/files/booking-banner.jpg?v=1754289551&width=3840,https://mirzam.com/collections/workshops,https://mirzam.com/,Mirzam chocolate workshop,Things we'd take home,1,hero · official,the signature wide shot,Official Mirzam workshops banner; tempered chocolate pours from a spatula in a center-cropped 16:9 composition.,1529,860,120091
mirzam-02.jpg,downloaded,https://mirzam.com/cdn/shop/files/moulding_workshop.png?v=1760077673,https://mirzam.com/products/chocolate-factory-tour-moulding-workshop,https://mirzam.com/,Mirzam chocolate workshop,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official factory-tour and moulding-workshop process image of chocolate filling bar moulds.,1600,2000,183066
mirzam-03.jpg,downloaded,https://mirzam.com/cdn/shop/files/White_Chocolate_Factory_Tour_Moulding_Workshop.jpg?v=1785921379&width=3840,https://mirzam.com/collections/workshops,https://www.tripadvisor.com/Search?q=Mirzam%20chocolate%20workshop%20Alserkal%20Avenue,Mirzam chocolate workshop,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official Mirzam participant/process photo substituted for an unverifiable TripAdvisor result; a hand decorates freshly moulded white-chocolate bars.,720,895,138241
procreate-01.jpg,downloaded,https://cdn.mos.cms.futurecdn.net/6DQS7xJt7DT8fwC2EMvw6V.jpg,https://www.imore.com/ipad-air-5-vs-ipad-2021,https://unsplash.com/s/photos/iPad-and-stylus%2C-fashion-sketch-in-progress,Procreate fashion illustration,Things we'd take home,1,hero · category,the signature wide shot,Strong category photograph: over-the-shoulder view of a designer drawing a green gown with an Apple Pencil on an iPad.,2000,1125,210330
procreate-02.jpg,downloaded,https://images.squarespace-cdn.com/content/v1/68b1c067fab4916a7e2f436d/741de747-9f49-4a9b-b4f9-76709d57d5d7/franckie-alarcon-live-drawing-dior-ipad-main-stylet-croquis-gros-plan.jpg?format=2000w,https://www.franckiealarcon.com/,https://www.google.com/search?tbm=isch&q=iPad%20and%20stylus%2C%20fashion%20sketch%20in%20progress%20Dubai,Procreate fashion illustration,Things we'd take home,2,carousel · category,"a second angle — interior, or the thing itself close up",Strong attributable category photograph: illustrator Franckie Alarcon draws a couture figure on an iPad with a stylus.,2000,1421,262450
gemology-01.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-gemology-introduction-cover-desktop.jpg,https://www.lecolevancleefarpels.com/me/en/world-gemstones/introduction-gemology-2-hrs,https://www.lecolevancleefarpels.com/me/en/world-gemstones/introduction-gemology-2-hrs,Introduction to gemstones,Things we'd take home,1,hero · official,the signature wide shot,Exact-course official L'ÉCOLE photograph of hands examining a natural crystal specimen.,1860,1400,158351
gemology-02.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-gemology-introduction-slider-01.jpg,https://www.lecolevancleefarpels.com/me/en/world-gemstones/introduction-gemology-2-hrs,https://www.lecolevancleefarpels.com/me/en/world-gemstones/introduction-gemology-2-hrs,Introduction to gemstones,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-course official L'ÉCOLE participant photography; a visitor studies a large emerald through a loupe.,2000,1279,245270
gemology-03.jpg,downloaded,https://www.lecolevancleefarpels.com/sites/default/files/2026-06/lecole-school-jewelry-arts-course-gemology-introduction-slider-03.jpg,https://www.lecolevancleefarpels.com/me/en/world-gemstones/introduction-gemology-2-hrs,https://www.tripadvisor.com/Search?q=Introduction%20to%20gemstones%20Dubai%20Mall,Introduction to gemstones,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-course official L'ÉCOLE process photograph substituted for an unverifiable TripAdvisor result; hands use a gemological loupe at the classroom table.,2000,1279,183113
makerspace-01.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/ad9fccc83b4ac3cb16fb45313b264cef_f15570.jpg,https://www.dubaidesignweek.ae/features/workshops/,https://unsplash.com/s/photos/hands-at-a-workbench%2C-tools-laid-out,Design Week Maker Space,Things we'd take home,1,hero · category,the signature wide shot,Exact official Dubai Design Week Maker Space gallery photograph; an overhead view of several participants working hands-on with plaster and moulds.,1800,1125,259961
makerspace-02.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/6df3c7ab698b3c5ad5e1243f492c0fea_f15567.jpg,https://www.dubaidesignweek.ae/features/workshops/,https://www.google.com/search?tbm=isch&q=hands%20at%20a%20workbench%2C%20tools%20laid%20out%20Dubai,Design Week Maker Space,Things we'd take home,2,carousel · category,"a second angle — interior, or the thing itself close up",Exact official Dubai Design Week Maker Space gallery photograph; close view of hands assembling a translucent material prototype.,1800,1125,132009
oolalab-01.jpg,downloaded,https://cdn.shopify.com/s/files/1/0557/9466/3608/files/Spraying_Shot_2.jpg?v=1617241325,https://oola-lab.com/pages/aboutus,https://uae.oola-lab.com/products/dubai-fragrance-design-mixology-private-session,Oo La Lab · design a scent,Things we'd take home,1,hero · official,the signature wide shot,Official Oo La Lab brand photograph; hands spray a just-mixed fragrance onto a testing strip. Global brand imagery used because exact Dubai product images are only 750px.,2000,1333,135757
oolalab-02.jpg,downloaded,https://oola-lab.com/cdn/shop/files/T1.jpg?v=1761561682,https://oola-lab.com/pages/aboutus,https://uae.oola-lab.com/products/dubai-fragrance-design-mixology-private-session,Oo La Lab · design a scent,Things we'd take home,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Oo La Lab portrait inside the illuminated fragrance laboratory; global brand imagery used because exact Dubai product images are only 750px.,1200,1200,175812
oolalab-03.jpg,downloaded,https://cdn.shopify.com/s/files/1/0557/9466/3608/files/shesays.jpg?v=1756987234,https://oola-lab.com/products/dubai-date-night-challenge-edition,https://www.tripadvisor.com/Search?q=Oo%20La%20Lab%20%C2%B7%20design%20a%20scent%20Confirm%20at%20checkout,Oo La Lab · design a scent,Things we'd take home,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official Dubai Oo La Lab date-night campaign photograph substituted for an unverifiable TripAdvisor result; a participant stands behind the illuminated fragrance-note wall.,1280,1280,239543
oolalab-04.jpg,downloaded,https://cdn.shopify.com/s/files/1/0557/9466/3608/files/hesays.jpg?v=1756987234,https://oola-lab.com/products/dubai-date-night-challenge-edition,https://www.instagram.com/explore/tags/oolalabdesignascent,Oo La Lab · design a scent,Things we'd take home,4,carousel · candid,a different moment — ideally with a sense of scale,Second exact official Dubai Oo La Lab date-night campaign frame substituted for inaccessible Instagram discovery; a different participant is silhouetted among the lab bottles.,1280,1280,225349
topchef-01.jpg,downloaded,https://www.topchefdubai.com/wp-content/uploads/2016/02/pasta.jpg,https://www.topchefdubai.com/cooking-classes/,https://www.topchefdubai.com/cooking-classes/,Top Chef · homemade pasta,Cooking and drinking,1,hero · official,the signature wide shot,Exact official Top Chef Dubai pasta-class archive photograph of freshly cut ribbons dusted with flour.,1022,567,90133
topchef-02.jpg,downloaded,https://www.topchefdubai.com/wp-content/uploads/2017/09/pastaclasssept.jpg,https://www.topchefdubai.com/cooking-classes/,https://www.topchefdubai.com/cooking-classes/,Top Chef · homemade pasta,Cooking and drinking,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact official Top Chef Dubai pasta-class archive photograph of the finished plated dish.,1022,567,67723
topchef-03.jpg,downloaded,https://www.topchefdubai.com/wp-content/uploads/2015/11/Culinary-Art_3.jpg,https://www.topchefdubai.com/cooking-classes/,https://www.tripadvisor.com/Search?q=Top%20Chef%20%C2%B7%20homemade%20pasta%20Al%20Quoz,Top Chef · homemade pasta,Cooking and drinking,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Top Chef Dubai class candid substituted for an unverifiable TripAdvisor result; participant and instructor work together at the stove.,833,556,83273
topchef-04.jpg,downloaded,https://www.topchefdubai.com/wp-content/uploads/2015/11/Culinary-Art_4.jpg,https://www.topchefdubai.com/cooking-classes/,https://www.instagram.com/explore/tags/topchefhomemadepasta,Top Chef · homemade pasta,Cooking and drinking,4,carousel · candid,a different moment — ideally with a sense of scale,Official Top Chef Dubai class candid substituted for inaccessible Instagram discovery; participant and chef prepare ingredients at the teaching counter.,1000,667,132940
spicespoons-01.jpg,downloaded,https://assets.anantara.com/image/upload/q_auto%2Cf_auto%2Cc_limit%2Cw_1045/media/minor/anantara/images/anantara-the-palm-dubai-resort/dining/detail-page/spice-spoons/anantara_dubai_the_palm_spice_spoons_menu_1152x608/spice-spoons-by-anantara.jpg,https://www.anantara.com/en/palm-dubai/restaurants/spice-spoons,https://www.anantara.com/en/palm-dubai/restaurants/spice-spoons,Anantara · Spice Spoons,Cooking and drinking,1,hero · official,the signature wide shot,Exact-experience official Anantara photograph of two participants cooking with the Thai chef at the Spice Spoons station.,1045,653,108948
spicespoons-02.jpg,downloaded,https://assets.anantara.com/image/upload/q_auto%2Cf_auto%2Cc_limit%2Cw_1045/media/minor/anantara/images/anantara-the-palm-dubai-resort/dining/detail-page/spice-spoons/anantara_dubai_the_palm_spice_spoons_detailsmenu_1120x608.jpg,https://www.anantara.com/en/palm-dubai/restaurants/spice-spoons,https://www.anantara.com/en/palm-dubai/restaurants/spice-spoons,Anantara · Spice Spoons,Cooking and drinking,2,carousel · official,"a second angle — interior, or the thing itself close up",Exact-experience official Anantara overhead still life of Thai produce and aromatics used in the class.,1045,567,174283
spicespoons-03.jpg,downloaded,https://assets.anantara.com/image/upload/q_auto%2Cf_auto%2Cc_limit%2Cw_1045/media/minor/anantara/images/anantara-the-palm-dubai-resort/dining/detail-page/spice-spoons/adpj_mekong_spice-spoons_750x405/spice-spoons-by-anantara_944x510.jpg,https://www.anantara.com/en/palm-dubai/restaurants/spice-spoons,https://www.tripadvisor.com/Search?q=Anantara%20%C2%B7%20Spice%20Spoons%20Anantara%2C%20The%20Palm,Anantara · Spice Spoons,Cooking and drinking,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact-experience official Anantara participant photograph substituted for an unverifiable TripAdvisor result; two guests cook side-by-side in Spice Spoons aprons.,944,510,77393
salonchocolat-01.jpg,downloaded,https://www.salonduchocolatdubai.com/ContentFiles/669BannerImage.jpg?v=131588&w=1319&h=569,https://www.salonduchocolatdubai.com/,https://www.salonduchocolatdubai.com/,Salon du Chocolat,Cooking and drinking,1,hero · official,the signature wide shot,Official Salon du Chocolat Dubai homepage hero; molten chocolate pours over a textured confection.,1319,569,80916
salonchocolat-02.jpg,downloaded,https://www.salonduchocolatdubai.com/ContentFiles/669Section1Block1Image.JPG,https://www.salonduchocolatdubai.com/,https://www.salonduchocolatdubai.com/,Salon du Chocolat,Cooking and drinking,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Salon du Chocolat Dubai event photograph of individual chocolate pastries arranged during a demonstration.,2000,1333,258069
salonchocolat-03.jpg,downloaded,https://www.salonduchocolatdubai.com/ContentPhotos/Photos/Cocoa%20Carnival_051516..JPG,https://www.salonduchocolatdubai.com/photos1,https://www.tripadvisor.com/Search?q=Salon%20du%20Chocolat%20Dubai,Salon du Chocolat,Cooking and drinking,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official event-gallery photograph substituted for an unverifiable TripAdvisor result; a model presents the vividly decorated Cocoa Carnival chocolate dress.,2000,1334,190436
ruya-01.jpg,downloaded,https://www.sevenrooms.com/api-yoa/experiences/ahNzfnNldmVucm9vbXMtc2VjdXJlcjMLEg9uaWdodGxvb3BfVmVudWUYgICcmaK7mwsMCxIKRXhwZXJpZW5jZRiAgK6SoYn2Cgw/hero_image?venue=ahNzfnNldmVucm9vbXMtc2VjdXJlchwLEg9uaWdodGxvb3BfVmVudWUYgICcmaK7mwsM,https://www.sevenrooms.com/experiences/ruyadubai/cocktail-masterclass-6148787157041152,https://www.sevenrooms.com/experiences/ruyadubai/cocktail-masterclass-6148787157041152,Rüya · cocktail masterclass,Cooking and drinking,1,hero · official,the signature wide shot,Exact-experience SevenRooms hero: a bartender pours a row of creamy cocktails during Rüya's masterclass.,2000,1333,246600
ruya-02.jpg,downloaded,https://ruyarestaurants.com/wp-content/uploads/2025/11/RUYA-95.jpg,https://ruyarestaurants.com/dubai/gallery/,https://www.sevenrooms.com/experiences/ruyadubai/cocktail-masterclass-6148787157041152,Rüya · cocktail masterclass,Cooking and drinking,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Rüya Dubai gallery close-up of a finished signature cocktail; a strong product counterpoint to the masterclass action hero.,1333,2000,165304
ruya-03.jpg,downloaded,https://ruyarestaurants.com/wp-content/uploads/2023/01/Ruya-Dubai-Mekan-bar-1-scaled.jpeg,https://ruyarestaurants.com/dubai/,https://www.tripadvisor.com/Search?q=R%C3%BCya%20%C2%B7%20cocktail%20masterclass%20Grosvenor%20House,Rüya · cocktail masterclass,Cooking and drinking,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact Rüya Dubai human-action frame from the official venue library: a bartender places fresh garnish on a cocktail at the Mekan bar; visually distinct from the slot-one pour and slot-two finished drink.,1600,2000,217315
patisserie-01.jpg,downloaded,https://maisonfleuret.fr/cdn/shop/files/macaron-baking-class-paris-participants-mixing-batter.jpg,https://maisonfleuret.fr/products/macaron-baking-class-paris,https://www.banyantree.com/united-arab-emirates/dubai/experiences/french-patisserie-lab,French pâtisserie lab,Cooking and drinking,1,hero · official,the signature wide shot,Contextually exact hands-on French pastry class substituted after Banyan Tree's sole exact asset returned HTTP 403; two participants transfer macaron batter to a piping bag.,1024,1534,159747
patisserie-02.jpg,downloaded,https://maisonfleuret.fr/cdn/shop/files/macaron-workshop-paris-piping-round-shells-pastry-chef.jpg,https://maisonfleuret.fr/products/macaron-baking-class-paris,https://www.banyantree.com/united-arab-emirates/dubai/experiences/french-patisserie-lab,French pâtisserie lab,Cooking and drinking,2,carousel · official,"a second angle — interior, or the thing itself close up",Contextually exact process photograph from Maison Fleuret's official macaron workshop: hands pipe uniform shells onto a marked baking mat.,1024,1534,145866
patisserie-03.jpg,downloaded,https://da3hi9a5pz1hf.cloudfront.net/assets/2025-08/bt-dubai-resort-experiences-french-patisserie-lab.jpg,https://www.banyantree.com/united-arab-emirates/dubai/experiences/french-patisserie-lab,https://www.tripadvisor.com/Search?q=French%20p%C3%A2tisserie%20lab%20Banyan%20Tree%2C%20Bluewaters,French pâtisserie lab,Cooking and drinking,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Exact official Banyan Tree Dubai class frame: an aproned guest assembles pastries beside the chef-instructor amid bowls and finished desserts; fetched from the public CloudFront origin serving the same canonical Banyan Tree asset.,1620,1080,195075
patisserie-04.jpg,not_found,,https://www.instagram.com/explore/tags/frenchptisserielab,https://www.instagram.com/explore/tags/frenchptisserielab,French pâtisserie lab,Cooking and drinking,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",The guessed Instagram tag was inaccessible and no distinct attributable exact-session image could be verified beyond Banyan Tree's protected asset.,,,
dimsum-01.jpg,downloaded,https://images.pexels.com/photos/8093624/pexels-photo-8093624.jpeg?auto=compress&cs=tinysrgb&w=2000,https://www.pexels.com/photo/person-making-dumplings-8093624/,https://unsplash.com/s/photos/hands-folding-dumplings%2C-bamboo-steamer,Dim sum masterclass,Cooking and drinking,1,hero · category,"hands folding dumplings, bamboo steamer",High-resolution representative action photograph by Mikhail Nilov on Pexels: gloved hands pleat a dumpling with a bamboo steamer behind.,2000,1333,164660
dimsum-02.jpg,downloaded,https://images.pexels.com/photos/6752827/pexels-photo-6752827.jpeg?auto=compress&cs=tinysrgb&w=2000,https://www.pexels.com/photo/steamed-dumplings-in-the-bamboo-steamer-6752827/,https://www.google.com/search?tbm=isch&q=hands%20folding%20dumplings%2C%20bamboo%20steamer%20Dubai,Dim sum masterclass,Cooking and drinking,2,carousel · category,"hands folding dumplings, bamboo steamer, Dubai if possible",High-resolution representative finished-food photograph by Jonas F on Pexels: xiao long bao steaming in a bamboo basket.,2000,1333,199567
mtnextreme-01.jpg,downloaded,https://static.wixstatic.com/media/ed5fe3_139801ada8cd4d11aa26ea5cdef63be4~mv2.jpg,https://www.mtnextreme.com/book-now,https://www.mtnextreme.com/book-now,Mountain Extreme,Something to get good at,1,hero · official,the signature wide shot,Exact-venue official wide photograph of the Mountain Extreme climbing wall with a climber and venue branding.,1920,1281,384068
